"DATE","IBOV","DOL","PETR","VALE","BBDC","WTI","PRE5Y","VOL20D","VOL20D1P"
2010-12-22,0.00374587075794608,-0.00064883359695056,-0.00194212529485505,-0.00280161275877688,0.0196747815875122,0.00591750735866192,-0.0168756943538146,0.0104699749156616,0.0104477992204682
2010-12-23,0.000219050053813064,0.00064883359695056,0.00116572774032653,-0.00316122497190285,-0.00396523319607356,0.0111807219962419,0.00710386248842365,0.0104477992204682,0.0100212015776354
2010-12-27,-0.0100083014317285,-0.00342587458517252,0.011583141089631,-0.0289099362834486,-0.0203773645531391,0.00164989313124231,0.00658815018007308,0.0100212015776354,0.0100004198089931
2010-12-28,0.00348932577260541,0.000295796730645059,0.0231465465511866,-0.00891158030056349,-0.00187324438168046,0.00537075878598081,-0.00666609184058276,0.0100004198089931,0.0103923453904382
2010-12-29,0.0133148428174366,-0.00724253685279463,0.0115608224010759,0.0069179230928702,0.0148886124937504,-0.00383331064654513,-0.00498436985972273,0.0103923453904382,0.00894940251115254
2010-12-30,0.00509201424274153,-0.010782421463149,0.0117951975686084,0.00380263020461502,0.00522034042896324,-0.0141454452784675,-0.00519306441169221,0.00894940251115254,0.009183055477093
2011-01-03,0.00944961291837565,-0.00725341671422136,-0.0106834687159179,0.0292095565822859,0.0118740929303369,0.00229545927977082,-0.00831414389182683,0.009183055477093,0.00921935508942665
2011-01-04,0.00506135284461173,0.00959949412801836,-0.00371057939653596,0.0205010654723692,0.008738943666871,-0.0243132763151355,0.00168900867709132,0.00921935508942665,0.00947117599108916
2011-01-05,0.0109471561676742,0.0058710928290584,0.0118257106155268,0.0178956629252873,0.0184309616850573,0.0101286413231785,0.00583985828332834,0.00947117599108916,0.00961238449616547
2011-01-06,-0.00724226531214178,0.00625243945952425,-0.00404933371274607,-0.0129209550074618,-0.0268672877070104,-0.0216049148930262,0.0016411858105525,0.00961238449616547,0.00889395135429415
2011-01-07,-0.00740928479346259,0.00100863279487562,-0.0141161333597464,-0.00755757633607956,-0.0170892166166858,-0.00340059271254489,0.0132753263740044,0.00889395135429415,0.00879346987640227
2011-01-10,0.000998687522370645,0.00035574529012683,0.0093093206287822,-0.0018983524555054,0.00184501897356881,0.0131974167469631,0.00813526635984108,0.00879346987640227,0.00873273776692046
2011-01-11,0.00421203041787521,0.000770347583353703,0.00628119560033458,0.0104820961468972,0.00520914307996811,0.0207381981614354,-0.00572268889809546,0.00873273776692046,0.00914757440891286
2011-01-12,0.0170219871454673,-0.00773031143334713,0.0272496424473756,0.0273158106469626,0.0193710657559998,0.00808924393536792,0.00655932867417874,0.00914757440891286,0.00958564142828237
2011-01-13,-0.0127993429977007,-0.0055670432006012,-0.0213737533417064,-0.00701054448621719,-0.0123663165420296,-0.00502074837702438,-0.000780536859417147,0.00958564142828237,0.00898772697025574
2011-01-14,0.0030918908445674,0.0103906345093648,0.00874960011331005,0.00434565283584032,0.0093642128162652,0.00153072411257771,0.0104506113299632,0.00898772697025574,0.00862984465016096
2011-01-18,0.00438076558377354,-0.00387239469931089,0.00978800636616262,0.0123876387947011,0.000914216123403477,-0.00164015126156247,-0.00404170211206001,0.00862984465016096,0.00876026517444718
2011-01-19,-0.012214910309666,-0.00179232931240958,-0.0152674721307879,-0.021905953955657,-0.0119505022662891,-0.0058168412929458,-0.00243576611619201,0.00876026517444718,0.00850832503262482
2011-01-20,-0.00711940494116625,-0.00143618000869039,-0.00109950533341729,-0.0169208774883369,-0.0180409247653097,-0.0255295064417984,0.000783160716707698,0.00850832503262482,0.00862669107311965
2011-01-21,-0.00617187994603086,0.000897854188949165,-0.0081001915650063,0.00680274732275254,-0.00819418388903603,-0.00384659372358787,0.00251090230194562,0.00862669107311965,0.0086667733669421
2011-01-24,0.00422925160733278,-0.000478755245529872,-0.00185013928816158,0.00675678246287958,0.0153873345288993,-0.0169185562695731,0.00626813674047177,0.0086667733669421,0.00869135180545825
2011-01-26,-0.0103812421074618,-0.000778466460463534,-0.00631620156679658,-0.000842105312922392,-0.00593844533096677,0.0124979726419019,0.00873124857623653,0.00869135180545825,0.00895828410870596
2011-01-27,-0.00963746591731862,0.00513863463430952,0.00148975818986719,-0.00999076975000079,0.00406695383026801,-0.019930319720129,0.00312426458286019,0.00895828410870596,0.00944657851357781
2011-01-28,-0.0200827546986595,0.00356952012061129,-0.00747108443347688,-0.0291827667570592,-0.024013792151317,0.0428802655900702,0.000138436426125654,0.00944657851357781,0.00931191109784544
2011-01-31,-0.00184586346502869,-0.00655388427902814,0.0156253179030807,0.000175208060018583,-0.0151444814902209,0.0317097015247203,0.0125278463389247,0.00931191109784544,0.0101323633411733
2011-02-01,0.0189410591890269,-0.00701841458063657,0.0200993428024656,0.0244020068462989,0.00129785871559962,-0.0160641575557801,-0.00311267310561236,0.0101323633411733,0.0105845408723777
2011-02-02,-0.0172301434319664,0.00324539019150794,0.00577202179712222,-0.0188114961294135,-0.0127265545392228,0.00267678054096621,-0.0117902409708828,0.0105845408723777,0.010139273755931
2011-02-03,0.00113898642532462,0.00101952091352142,0.00823934448010544,-0.00226737691975476,-0.00791299875732543,-0.00401786254795145,0.00643303331627187,0.010139273755931,0.0110146316438851
2011-02-04,-0.0226468215608264,0.00394831812279661,-0.0147352171955508,-0.0163721639575396,-0.0340042861243446,-0.0174859212980829,0.010188708623502,0.0110146316438851,0.0110439911340665
2011-02-07,0.0014238582834416,0.00172994942776972,-0.014588150757826,0.00742708984361506,0.0102215540715385,-0.0180288514183697,-0.000596414223556163,0.0110439911340665,0.0112163208853183
2011-02-08,0.0062379618594175,-0.00807879681951351,-0.0095977111792136,-0.00795971302531484,0.026757449169549,-0.00522801074589729,-0.0168073300234211,0.0112163208853183,0.0119745615763088
2011-02-09,-0.0239110385471726,-0.00252677309265037,-0.0293585255623525,-0.0308382565156675,-0.0186547714833143,-0.00303313344996603,-0.00400178604749968,0.0119745615763088,0.0111306189223938
2011-02-10,0.00559033708954715,0.0050471776913984,0.00343184321569456,0.0129198412557274,0.00201545247934964,-0.00175407868163369,0.0103693610715925,0.0111306189223938,0.0121164627793239
2011-02-11,0.0180774035533489,-0.00234016487943389,0.00493640645482207,0.0204015665890847,0.0362477903923408,-0.0123654640420092,0.00245049729515268,0.0121164627793239,0.0125413987689285
2011-02-14,0.0121230095878619,0.00162069725441838,0.0131704631897449,0.0192988445722202,0.00258565108502307,-0.00868794515582305,0.00448812378206043,0.0125413987689285,0.0125365461749924
2011-02-15,-0.00325061611456867,0.000719467625015513,0.00819066380962319,-0.003306938876527,0.0131475358651398,-0.00635531847105586,-0.00403975788382072,0.0125365461749924,0.013347486174744
2011-02-16,0.0184447831579746,0.00125782413037723,0.0125277983339749,0.00954288494633371,0.026718546784565,0.00802735994504022,-0.0114406866212242,0.013347486174744,0.0131698444919111
2011-02-17,0.00159692478118423,-0.00600386049387569,-0.0021994143763604,0.00138050065065087,0.00123992576332066,0.0148063113538335,-0.00857741228081688,0.0131698444919111,0.0132033886805645
2011-02-18,0.00562800748881642,0.00186505483776689,0.00439400194333484,-0.0102262785628282,-0.00559181326577773,-0.000235183444169174,-0.0018811585415679,0.0132033886805645,0.0135256013830009
2011-02-22,-0.0122517370568485,0.00209825921532236,0.0134132879246835,-0.0201663297915511,-0.0255768417896496,0.0240366700458661,-0.00302788104958474,0.0135256013830009,0.0135326733054029
2011-02-23,0.0070641993368934,0.00287047201043145,0.0332891928142645,0.0183822079980498,0.00387847932857088,-0.00731588447977772,0.00297619330752541,0.0135326733054029,0.0133945044471109
2011-02-24,0.000567765856665403,-0.00610963266154529,-0.0119132453122126,-0.00878850603307946,0.00546888929409928,-0.0324651751684045,-0.0020559656454302,0.0133945044471109,0.012605041827214
2011-02-25,-0.000687336597847477,-0.00180407770381508,0.00807446900504694,0.00341696223116816,0.0038424639015453,-0.0140188821185559,-0.00387678450803675,0.012605041827214,0.0126905372014927
2011-02-28,0.00716389853122301,-0.000300996300018008,-0.000699545324085449,0.0107143882124063,0.0224373451189357,-0.00884419962335326,0.00129243234106902,0.0126905372014927,0.0125057432648762
2011-03-01,-0.0170780577268541,0.00120344198891553,-0.0101987871882456,-0.0190072066045532,-0.0157483569681394,0.0153372148448251,-0.000420800483091455,0.0125057432648762,0.0124426091563621
2011-03-02,0.0155631759543482,-0.00216723942512664,0.0213332098049106,0.0168734931350061,-0.000952834755271859,0.0188837370208934,0.00343906851155484,0.0124426091563621,0.012744513362206
2011-03-03,0.0127599090672152,-0.00453022429212546,0.00207397239912943,0.00744816353303968,0.0176382525447516,-0.00851670261225215,0.0119494782233494,0.012744513362206,0.0115010085085779
2011-03-04,-0.00195362768423735,-0.00528090091883127,0.00413508514780281,-0.0169269074875835,0.00218306651490341,0.0199046420376651,-0.000923447913858677,0.0115010085085779,0.0118708692671817
2011-03-09,-0.0110738518447953,0.00679325715518508,-0.0183937165632995,-0.0371599449137405,-0.022685282831084,-0.00889110471851869,0.000529774132982386,0.0118708692671817,0.0125980271606213
2011-03-10,-0.0183496892985158,0.00374080320383097,-0.0151758691595552,-0.0287571840484917,-0.037666790460293,-0.0177750604210716,-0.00337590899769591,0.0125980271606213,0.0113964747489489
2011-03-11,0.00970442503385627,0.0021055805643525,0.0017765149458171,0.0137249581096648,0.00922272676877256,-0.0168202451366618,-0.00258161989344874,0.0113964747489489,0.0114307886020407
2011-03-14,0.00724678748353647,-6.00979596924178e-05,0.00389725914009098,0.00340200668313573,0.00621018501827875,-0.000262166290699578,-0.00309640180077597,0.0114307886020407,0.0108129619621612
2011-03-15,-0.00244458809712889,0.00126129930532648,-0.00852277886198261,-0.018087118491144,0.00972770316801208,-0.0406181102763592,0.00810373560107047,0.0108129619621612,0.0110411039293971
2011-03-16,-0.0150821988745911,0.00185901525758392,-0.00931572484019183,-0.0252931771390812,-0.0192219633874808,0.00736706535496962,0.001152736872442,0.0110411039293971,0.0110485850596349
2011-03-17,0.00322197878132613,0.00870919367938217,0.0107412418314126,0.0279792877334248,1.46494333098046e-89,0.0346044126134301,0.00825712069312878,0.0110485850596349,0.0104466307620984
2011-03-18,0.00997799313262426,-0.00781090934194806,-0.00643089033029032,0.0131342898881091,0.0130720815673531,-0.00425412854811331,-0.00532727129120403,0.0104466307620984,0.0104465097646274
2011-03-21,-0.00284499473159627,-0.0036580653067263,0.00820993367444567,0.00226671800869127,0.00872803342542694,0.0126378733432073,0.00660890651507673,0.0104465097646274,0.0108228024701701
